Date Posted,Link,Text,Region
5/2/2020,https://www.poynter.org/?ifcn_misinformation=smokers-are-better-protected-against-coronavirus," Smokers are better protected against coronavirus.		",Europe
5/2/2020,https://www.poynter.org/?ifcn_misinformation=gas-is-under-1-in-13-states-but-2-27-in-pennsylvania-because-of-the-governor," Gas is under $1 in 13 states, but $2.27 in Pennsylvania, because of the governor.		",United States
5/2/2020,https://www.poynter.org/?ifcn_misinformation=posts-on-social-media-claim-the-us-centers-for-disease-control-and-prevention-cdc-has-revised-down-its-death-toll-for-covid-19," Posts on social media claim the US Centers for Disease Control and Prevention (CDC) has revised down its death toll for COVID-19.		",United States
5/2/2020,https://www.poynter.org/?ifcn_misinformation=cdc-suddenly-lost-30000-deaths-from-coronavirus-from-its-data-thus-proving-the-virus-is-not-as-serious-as-it-seems," CDC suddenly lost 30,000 deaths from coronavirus from its data, thus proving the virus is not as serious as it seems.		",United States
5/3/2020,https://www.poynter.org/?ifcn_misinformation=marines-of-french-aircraft-carrier-charles-de-gaulle-contamined-by-covid-19-were-treated-with-hydroxychloroquine-and-azythromycine-and-were-cured-at-99," Marines of French aircraft carrier Charles de Gaulle, contamined by COVID-19, were treated with hydroxychloroquine and azythromycin, and were cured at 99%.		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=5-millions-euros-were-unlocked-in-order-to-save-cannes-film-festival-canceled-due-to-covid-19," 5 millions euros were unlocked in order to save Cannes film festival canceled due to COVID-19.		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=this-video-unveils-several-hidden-realities-about-criminal-management-of-covid-19-by-authorities-in-france," This video unveils several hidden realities about ""criminal management"" of COVID-19 by authorities in France.		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=facebook-videos-suggest-that-the-use-of-bioresonance-can-cure-covid-19," Facebook videos suggest that the use of bioresonance can cure COVID-19.		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=indian-government-has-started-a-scheme-called-the-rashtriya-sikhshit-berojgar-yojna-to-help-those-who-are-educated-and-unemployed-during-the-lockdown," Indian Government has started a scheme called the Rashtriya Sikhshit Berojgar Yojna, to help those who are educated and unemployed during the lockdown.		",India
5/3/2020,https://www.poynter.org/?ifcn_misinformation=businessman-ratan-tata-has-said-that-2020-is-the-year-to-survive-and-not-care-about-profil-and-losses," Businessman Ratan Tata has said that 2020 is the year to survive and not care about profil and losses.		",India
5/3/2020,https://www.poynter.org/?ifcn_misinformation=video-of-muslims-violating-lockdown-conditions-in-old-city-hyderabad-2," Video of Muslims violating lockdown conditions in Old city (Hyderabad).		",India
5/3/2020,https://www.poynter.org/?ifcn_misinformation=some-150-foreigners-attended-sadhgurus-event-in-march-which-has-led-to-over-1000-corona-cases-in-tamil-nadu-india-the-foreigners-are-quarantined-at-isha-yoga-center," Some 150 foreigners attended Sadhguru's event in March, which has led to over 1,000 coronavirus cases in Tamil Nadu, India. The foreigners are quarantined at Isha Yoga Center.		",India
5/3/2020,https://www.poynter.org/?ifcn_misinformation=government-of-india-will-provide-a-relief-package-of-rs-50000-to-ration-card-holders-under-its-scheme-rashtriya-sikhshit-berojgar-yojna," Government of India will provide a relief package of Rs 50,000 to ration card-holders under its scheme 'Rashtriya Sikhshit Berojgar Yojna'.		",India
5/3/2020,https://www.poynter.org/?ifcn_misinformation=a-picture-of-a-newspaper-article-which-states-that-when-the-only-person-inside-a-car-is-the-driver-he-should-sit-in-the-front-seat-in-front-of-the-steering-wheel-this-would-allegedly-be-a-quote-f," A picture of a newspaper article which states that ""when the only person inside a car is the driver, he should sit in the front seat, in front of the steering wheel"". This would allegedly be a quote from an Italian law decree aimed at fighting coronavirus.		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=covid-19-can-be-treated-with-the-plasma-of-healed-patients-we-dont-need-a-vaccine-or-a-drug," COVID-19 can be treated with the plasma of healed patients. We don't need a vaccine or a drug.		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=a-galician-residence-hasthrown-away-sanitary-material-donated-by-spanish-businessman-amancio-ortega," A Galician residence has""thrown away"" sanitary material donated by Spanish businessman Amancio Ortega.		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=someone-living-in-cercerda-galicia-spain-died-under-strange-circumstances," Someone living in Cercerda (Galicia, Spain) died under ""strange circumstances"".		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=a-publication-of-the-website-mediterraneo-digital-that-states-in-its-headline-that-the-government-allows-the-celebration-of-gay-pride-in-madrid-despite-the-coronavirus," A publication of the website Mediterr neo Digital that states in its headline that ""the Government allows the celebration of Gay Pride in Madrid despite the coronavirus""		",Europe
5/3/2020,https://www.poynter.org/?ifcn_misinformation=trump-medically-we-had-empty-cupboards-the-cupboards-i-say-the-cupboards-were-empty, Trump,United States
5/3/2020,https://www.poynter.org/?ifcn_misinformation=regarding-the-risks-of-coronavirus-transmission-on-an-airplane-its-as-safe-as-an-environment-as-youre-going-to-find," Regarding the risks of coronavirus transmission on an airplane, ""It's as safe as an environment as you're going to find.""		",United States
5/3/2020,https://www.poynter.org/?ifcn_misinformation=joe-biden-has-written-a-letter-of-apology-for-calling-trumps-travel-restrictions-from-china-xenophobic," Joe Biden has ""written a letter of apology"" for calling Trump's travel restrictions from China ""xenophobic.""		",United States
5/3/2020,https://www.poynter.org/?ifcn_misinformation=central-park-hospital-tents-housed-thousands-of-abused-children-released-from-underground-captivity," Central Park hospital tents housed thousands of abused children released from underground captivity.		",United States
5/3/2020,https://www.poynter.org/?ifcn_misinformation=wearing-face-masks-can-cause-carbon-dioxide-toxicity-can-weaken-immune-system," Wearing face masks can cause carbon dioxide toxicity; can weaken immune system.		",United States
5/4/2020,https://www.poynter.org/?ifcn_misinformation=bill-gates-claims-and-announces-that-vaccinations-will-be-mandatory-for-all," Bill Gates claims and announces that vaccinations will be mandatory for all.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=charles-de-gaulle-aircraft-carriers-marines-have-been-cured-from-covid-19-thanks-to-chloroquine," Charles de Gaulle aircraft carrier's marines have been cured from COVID-19 thanks to chloroquine.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=georgian-mans-blood-had-been-used-to-treat-a-covid-19-patient-in-one-of-the-hospitals-in-germany-information-included-a-photo-depicting-a-man-whose-blood-is-being-taken," Georgian man's blood had been used to treat a COVID-19 patient in one of the hospitals in Germany. Information included a photo depicting a man, whose blood is being taken.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=in-a-video-blogger-ken-jebsen-claims-bill-gates-took-control-over-the-health-system-to-force-his-vaccines-upon-everyone-he-funds-80-percent-of-the-who-in-germany-people-are-arrested-because-they-ca," In a video, blogger Ken Jebsen claims Bill Gates took control over the health system to force his vaccines upon everyone. He funds 80 percent of the WHO. In Germany people are arrested because they carry the constitution (Grundgesetz). Germany secretly wants to impose compulsory vaccines in a new law, and COVID-19 is just a harmless flu		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=pictures-show-angela-merkel-and-other-policians-standing-very-close-together-and-not-keeping-distance," Pictures show Angela Merkel and other policians standing very close together and not keeping distance.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=5g-frequences-are-negatively-affecting-the-oxygen-absorbion-by-the-human-body-and-it-worsen-the-symptoms-of-covid-19," 5G frequences are negatively affecting the oxygen absorbion by the human body and it worsen the symptoms of COVID-19.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=indian-scientists-are-researching-whether-there-are-cells-in-the-ganges-river-that-can-block-the-coronavirus," Indian scientists are researching whether there are cells in the Ganges river that can block the coronavirus.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=indian-actor-aamir-khan-is-donating-15000-rupees-to-the-poor-by-hiding-them-in-aata-in-mumbai," Indian actor Aamir Khan is donating 15000 rupees to the poor by hiding them in aata in Mumbai.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=industrialist-ratan-tata-stated-that-2020-is-the-year-to-survive-and-not-to-worry-about-profits-and-losses," Industrialist Ratan Tata stated that 2020 is the year to survive and not to worry about profits and losses.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=lockdown-violation-in-chandni-chowk-area-of-delhi," Lockdown violation in Chandni Chowk area of Delhi		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=self-medicate-covid-19-using-a-home-remedy-with-aspirin-lemon-and-honey," Self-medicate COVID-19 using a home remedy with aspirin, lemon and honey.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=muslims-misbehaved-with-mumbai-police-as-they-tried-to-stop-a-large-gathering-during-the-month-of-ramzan," Muslims misbehaved with Mumbai police as they tried to stop a large gathering during the month of Ramzan.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=video-of-black-bucks-crossing-a-road-in-kaziranga-national-park-amid-covid-19-lockdown," Video of black bucks crossing a road in Kaziranga national park amid COVID-19 lockdown.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=video-of-a-police-member-in-an-inebriated-state-after-the-indian-government-has-allowed-the-opening-of-liquor-shops-which-were-closed-earlier-due-to-complete-lockdown-in-the-country," Video of a police member in an inebriated state after the Indian government has allowed the opening of liquor shops which were closed earlier due to complete lockdown in the country.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=gilead-sciences-announced-on-may-3-2020-that-the-new-medicine-for-covid-19-will-be-ready-by-next-week," Gilead Sciences announced on May 3 2020 that the new medicine for COVID-19 will be ready by next week.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=video-of-muslims-violating-lockdown-conditions-in-old-city-hyderabad," Video of Muslims violating lockdown conditions in Old city (Hyderabad).		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=indian-actor-aamir-khan-distributed-money-in-wheat-bags-to-the-poor," Indian actor Aamir Khan distributed money in wheat bags to the poor.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=indian-business-tycoon-ratan-tata-said-the-year-2020-is-the-year-of-survival," Indian business tycoon Ratan Tata said, the Year 2020 is the year of survival.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=any-person-arrested-for-violating-lockdown-in-the-night-will-not-get-bail-until-the-lockdown-is-over-in-the-state-of-gujarat-in-india," Any person arrested for violating lockdown in the night will not get bail until the lockdown is over in the state of Gujarat, in India.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=men-in-vellore-tamil-nadu-are-violating-lockdown-by-offering-namaaz-in-a-mosque," Men in Vellore, Tamil Nadu are violating lockdown by offering namaaz in a Mosque.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=aamir-khan-donated-15000-rs-by-hiding-the-money-in-ration-materials-for-poor-people-amidst-lockdown," Aamir Khan donated 15000 Rs by hiding the money in ration materials for poor people amidst lockdown.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=waris-pathan-misbehaving-with-maharashtra-police-india-during-lockdown," Waris Pathan misbehaving with Maharashtra police (India) during lockdown.		",India
5/4/2020,https://www.poynter.org/?ifcn_misinformation=us-secretary-of-state-mike-pompeo-said-that-sars-cov2-was-created-in-the-laboratory-and-that-there-is-enormous-evidence," US Secretary of State Mike Pompeo said that Sars-cov2 was created in the laboratory and that there is ""enormous"" evidence.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=a-blog-article-quoting-the-italian-virologist-matteo-bassetti-who-would-have-said-that-in-italy-nobody-died-because-of-covid-19-in-may-2020," A blog article quoting the Italian virologist Matteo Bassetti, who would have said that in Italy nobody died because of Covid-19 in May 2020.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=a-fake-picture-allegedly-shows-how-coronavirus-can-pass-through-protective-masks-fabric," A fake picture allegedly shows how coronavirus can pass through protective masks' fabric.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=in-december-2019-italian-politician-beppe-grillo-wore-a-protective-mask-in-public-some-people-said-that-he-did-that-because-the-chinese-embassy-had-warned-him-about-coronavirus," In December 2019, Italian politician Beppe Grillo wore a protective mask in public. Some people said that he did that because the Chinese Embassy had warned him about coronavirus.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=a-whatsapp-message-which-claims-that-the-italian-government-sent-nas-a-branch-of-the-carabinieri-to-close-the-department-in-charge-of-plamsa-related-therapies-at-mantua-hospital-where-they-cure," A Whatsapp message which claims that the Italian government sent ""Nas"" (a branch of the Carabinieri) to close the department in charge of plamsa-related therapies at Mantua hospital, where ""they cure COVID-19 in 48 hours"". The government would have done that in order to obtain ""Bill Gates' vaccine"".		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=polish-doctors-are-saying-in-a-video-that-there-are-no-confirmed-cases-of-covid-19-in-poland," Polish doctors are saying in a video that there are no confirmed cases of COVID-19 in Poland.		",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=a-large-poster-on-the-facade-of-the-governmental-party-psoe-headquarters-shows-the-face-of-the-spanish-president-pedro-sanchez-next-to-the-motto-trust-your-government-a-good-citizen-obeys," A large poster on the facade of the Governmental party PSOE headquarters shows the face of the Spanish president, Pedro S nchez, next to the motto ""Trust your Government",Europe
5/4/2020,https://www.poynter.org/?ifcn_misinformation=trump-campaign-video-suggesting-trumps-travel-restrictions-on-china-saved-2-million-lives," Trump campaign video suggesting Trump's travel restrictions on China saved 2 million lives.		",United States
5/4/2020,https://www.poynter.org/?ifcn_misinformation=the-centers-for-disease-and-prevention-has-reduced-the-number-of-covid-19-cases-recorded-in-the-u-s," The Centers for Disease and Prevention has reduced the number of COVID-19 cases recorded in the U.S.		",United States
5/4/2020,https://www.poynter.org/?ifcn_misinformation=a-photo-shows-proud-boys-member-rob-cantrall-at-a-recent-michigan-protest," A photo shows Proud Boys member Rob Cantrall at a recent Michigan protest.		",United States
5/4/2020,https://www.poynter.org/?ifcn_misinformation=there-was-no-real-scientific-basis-for-believing-that-social-distancing-would-be-necessary-since-it-had-never-been-studied," ""There was no real scientific basis for believing that"" social distancing would be necessary, ""since it had never been studied.""		",United States
5/4/2020,https://www.poynter.org/?ifcn_misinformation=a-post-shared-more-than-160000-times-on-facebook-during-the-novel-coronavirus-pandemic-says-bill-gates-wants-digital-tattoos-to-check-who-has-been-tested-and-asks-if-it-would-be," A post shared more than 160,000 times on Facebook during the novel coronavirus pandemic says Bill Gates wants ""digital tattoos"" to check who has been tested, and asks if it would be ""like holocaust victims have.""		",United States
5/5/2020,https://www.poynter.org/?ifcn_misinformation=the-cure-for-coronavirus-can-come-from-antwerp-belgium-llamas," The cure for coronavirus can come from Antwerp (Belgium) llamas.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=1000-members-of-the-french-navy-on-of-the-aircraft-carrier-charles-de-gaulle-were-treated-with-hydroxychloroquine," 1000+ members of the French navy on of the aircraft carrier ""Charles-de-Gaulle"" were treated with hydroxychloroquine.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=963-of-people-deceased-in-italy-from-covid-19-actually-died-from-other-illnesses-according-to-this-deputy," 96,3% of people deceased in Italy from COVID-19 actually died from other illnesses, according to this deputy.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=us-defense-secretary-mark-esper-let-slip-that-5g-could-be-destructive-and-it-has-something-to-do-with-pandemic," US Defense Secretary Mark Esper let slip that 5G could be destructive and it has something to do with pandemic.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=a-cryptocurrency-system-developed-by-microsoft-will-use-body-activity-data-through-the-chip-implanted-in-a-human-body," A cryptocurrency system developed by Microsoft will use body activity data through the chip implanted in a human body.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=the-bcg-bacillus-camette-guerin-vaccine-for-tuberculosis-can-protect-people-from-covid-19," The BCG (Bacillus Camette - Guerin) vaccine for tuberculosis can protect people from COVID-19.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=the-chinese-have-100-million-vaccines-for-covid-19-ready," The Chinese have 100 million vaccines for COVID-19 ready.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=thrombosis-and-not-pneumonia-is-a-leading-cause-of-covid-19-deaths-and-the-disease-has-so-far-been-wrongly-diagnosed," Thrombosis and not pneumonia is a leading cause of COVID-19 deaths and the disease has so far been wrongly diagnosed.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=indian-air-force-showers-petals-on-migrant-workers-walking-home," Indian Air Force showers petals on migrant workers walking home.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=indian-migrants-were-not-asked-to-pay-for-the-shramik-train-and-only-bjp-led-states-did-not-charge-migrants-to-not-travel-during-the-lockdown," Indian migrants were not asked to pay for the shramik train and only BJP led states did not charge migrants to not travel during the lockdown.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=flower-named-brahmkamal-bloomed-after-decades-due-to-the-decrease-of-pollution-caused-by-the-lockdown," Flower named Brahmkamal bloomed after decades due to the decrease of pollution caused by the lockdown.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=holding-your-breath-for-30-seconds-is-a-test-for-covid-19-by-putting-mustard-oil-in-the-nose-coronavirus-will-flow-into-the-stomach-and-die-in-acid," Holding your breath for 30 seconds is a test for COVID-19. By putting mustard oil in the nose, coronavirus will flow into the stomach and die in acid.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=video-of-women-jumping-from-a-building-after-being-locked-by-the-indian-police-for-shopping-during-the-lockdown-in-the-country-to-contain-covid-19-spread," Video of women jumping from a building after being locked by the Indian police for shopping during the lockdown in the country to contain COVID-19 spread.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=16-covid-19-cases-reported-in-ernakulam-hours-after-it-was-declared-green-zone-by-kerala-government," 16 COVID-19 cases reported in Ernakulam hours after it was declared Green Zone by Kerala government.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=nostradamus-predicted-covid-19-pandemic-idukki-dam-collapse-in-july-2020-and-other-events-in-his-book-les-propheties," Nostradamus predicted COVID-19 pandemic, Idukki dam collapse in July 2020 and other events in his book Les Propheties.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=tamil-nadu-government-approves-thanikasalam-siddha-medicine-for-treatment-of-covid-19," Tamil Nadu government approves Thanikasalam Siddha Medicine for treatment of COVID-19.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=a-video-showing-migrant-laborers-from-surat-city-in-india-are-being-sent-back-to-surat-after-their-home-states-refused-to-take-them-back-at-the-state-border," A video showing migrant laborers from Surat city, in India, are being sent back to Surat after their home states refused to take them back at the state border.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=an-old-man-infected-300-people-with-coronavirus-in-jaipur-india-through-tobacco-smoke," An old man infected 300 people with coronavirus in Jaipur, India through tobacco smoke.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=white-house-is-selling-commemorative-covid-19-coins-for-100," White House is selling commemorative COVID-19 coins for $100.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=muslim-women-went-out-to-shop-despite-the-lockdown-in-india," Muslim women went out to shop despite the lockdown in India.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=a-video-has-been-viewed-hundreds-of-thousands-of-times-in-multiple-posts-on-facebook-and-twitter-in-may-2020-alongside-claims-that-it-shows-an-intoxicated-police-officer-in-india-after-the-government," A video has been viewed hundreds of thousands of times in multiple posts on Facebook and Twitter in May 2020 alongside claims that it shows an intoxicated police officer in India after the government allowed liquor shops to reopen during the nationwide COVID-19 lockdown.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=a-sadhu-in-jaipur-was-affected-with-coronavirus-as-a-result-300-sadhus-and-700-citizens-have-been-quarantined," A sadhu in Jaipur was affected with coronavirus, as a result 300 sadhus and 700 citizens have been quarantined.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=in-tamil-nadus-vellore-muslims-are-offering-namaz-during-lockdown," In Tamil Nadu's Vellore, Muslims are offering namaz during lockdown.		",India
5/5/2020,https://www.poynter.org/?ifcn_misinformation=the-british-army-is-setting-up-a-military-camp-at-the-site-of-a-former-infamous-prison-in-northern-ireland-as-part-of-the-effort-to-fight-coronavirus," The British Army is setting up a military camp at the site of a former infamous prison in Northern Ireland as part of the effort to fight coronavirus.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=a-picture-allegedly-showing-500-people-gathering-in-livorno-italy-to-protest-against-the-lockown," A picture allegedly showing 500 people gathering in Livorno (Italy) to protest against the lockown.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=a-japanese-study-reveals-that-covid-19-mortality-is-lower-than-the-flu," A Japanese study reveals that COVID-19 mortality is lower than the flu.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=mantova-hospital-in-italy-tests-plasma-treatment-to-heal-covid-19-patients-the-italian-government-has-sent-the-carabinieri-to-stop-the-experimentation-its-because-of-bill-gates," Mantova hospital, in Italy, tests plasma treatment to heal COVID-19 patients. The Italian government has sent the Carabinieri to stop the experimentation. It's because of Bill Gates.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=latvian-opposition-politician-says-government-has-given-250-million-euros-of-covid-19-crisis-money-to-local-millionaires-and-it-should-be-given-as-helicopter-money-to-evereybody-instead," Latvian opposition politician says government has given 250 million euros of COVID-19 crisis money to local millionaires and it should be given as helicopter money to evereybody instead.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=according-to-a-publication-that-is-spreading-on-facebook-sunlight-destroys-coronavirus-quickly-says-new-study," According to a publication that is spreading on Facebook, ""sunlight destroys coronavirus quickly, says new study"".		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=the-spanish-government-asks-congress-to-renew-the-state-of-alarm-every-15-days-because-it-is-required-by-law," The Spanish Government asks Congress to renew the state of alarm every 15 days because it is required by law.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=a-ppe-shipment-was-destroyed-at-the-port-of-dover-after-illegal-immigrants-were-found-travelling-alongside-it," A PPE shipment was destroyed at the Port of Dover after illegal immigrants were found travelling alongside it.		",Europe
5/5/2020,https://www.poynter.org/?ifcn_misinformation=plandemic-vignette-featuring-judy-mikovits-claims-that-coronavirus-is-manmade-that-flu-vaccine-increases-risk-of-covid-19-that-hydroxychloroquine-is-effective-for-treating-covid-19," ""Plandemic"" vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.		",United States
5/5/2020,https://www.poynter.org/?ifcn_misinformation=for-the-world-health-organization-the-international-entity-whose-sole-responsibility-it-is-to-alert-the-world-of-global-pandemics-like-this-to-miss-this-is-a-huge-problem," ""For the World Health Organization, the international entity whose sole responsibility it is to alert the world of global pandemics like this, to miss this, is a huge problem.""		",United States
5/5/2020,https://www.poynter.org/?ifcn_misinformation=trump-bailed-out-wall-street-but-not-main-street," ""Trump bailed out Wall Street, but not Main Street.""		",United States
5/5/2020,https://www.poynter.org/?ifcn_misinformation=models-projecting-covid-19-deaths-are-talking-about-without-mitigation," Models projecting COVID-19 deaths ""are talking about without mitigation.""		",United States
5/5/2020,https://www.poynter.org/?ifcn_misinformation=bill-gates-said-that-the-catholic-religion-may-have-to-be-suspended-forever-because-of-the-covid-19-pandemic," Bill Gates said that the Catholic religion may have to be suspended forever because of the COVID-19 pandemic.		",United States
5/5/2020,https://www.poynter.org/?ifcn_misinformation=democratic-congrasswoman-ilhan-omar-tweeted-that-there-have-been-more-deaths-due-to-covid-19-than-9-11-and-the-wars-in-vietnam-iraq-and-afghanistan-combined," Democratic congrasswoman Ilhan Omar tweeted that there have been more deaths due to COVID-19 than 9/11 and the wars in Vietnam, Iraq, and Afghanistan combined		",United States
5/6/2020,https://www.poynter.org/?ifcn_misinformation=more-than-half-the-people-in-flanders-have-no-faith-in-government-communication-on-the-coronavirus-crisis," More than half the people in Flanders have no faith in government communication on the coronavirus crisis.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=the-french-government-promised-that-if-they-downloaded-its-stopcovid-app-french-people-would-be-allowed-to-travel-further-than-100km," The French government promised that if they downloaded its StopCovid App, French people would be allowed to travel further than 100km.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=the-former-french-ministry-of-health-agnes-buzyn-treated-a-famous-movie-producer-raymond-blumenthal-with-hydroxychloroquine," The former French ministry of Health (Agns Buzyn) treated a famous movie producer (Raymond Blumenthal) with hydroxychloroquine.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=tailors-have-been-forbidden-to-sell-non-homologated-masks-in-france," Tailors have been forbidden to sell non homologated masks in France.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=a-video-shows-a-very-large-crowd-demonstration-in-the-city-of-chemnitz-it-is-claimed-that-the-people-are-demonstrating-against-the-lockdown," A video shows a very large crowd demonstration in the city of Chemnitz; it is claimed that the people are demonstrating against the lockdown.		",Europe
5/6/2020,https://www.poynter.org/?ifcn_misinformation=a-viral-photo-displays-a-vial-of-the-vaccine-with-text-along-the-top-that-says-now-this-was-2001-tell-me-why-19-years-later-they-say-there-is-no-vaccine-share-before-they-take-it-down-again," A viral photo displays a vial of the vaccine, with text along the top that says, ""Now this was 2001 tell me why 19 years later they say there is no vaccine share before they take it down again.""		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=100-nurses-together-in-rajasthans-jhalawar-quit-their-jobs-because-qurantined-muslims-spat-on-them," 100 nurses together in Rajasthan's ""Jhalawar"" quit their jobs because Qurantined Muslims spat on them		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=self-medicate-covid-19-using-a-home-remedy-with-aspirin-lemon-and-honey-2," Self-medicate COVID-19 using a home remedy with aspirin, lemon and honey.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=the-trucks-shown-in-the-video-are-carrying-dead-bodies-of-covid-19-victims," The trucks shown in the video are carrying dead bodies of COVID-19 victims.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=video-shows-migrant-going-to-their-home-states-from-maharashtra-india-throwing-food-packets-on-the-railway-platform," Video shows migrant going to their home states from Maharashtra, India, throwing food packets on the railway platform.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=an-indian-news-channel-claimed-that-coronavirus-pandemic-would-affect-1-6-billion-laborers-in-india," An Indian news channel claimed that coronavirus pandemic would affect 1.6 billion laborers in India.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=a-video-clip-shows-the-hanging-bodies-of-a-mother-and-child-who-have-committed-suicide-in-gujarat-because-they-did-not-have-food-during-the-current-covid-19-lockdown," A video clip shows the hanging bodies of a mother and child who have committed suicide in Gujarat because they did not have food during the current COVID-19  lockdown.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=video-americans-singing-indian-national-anthem-thanking-india-for-giving-hydroxychloroquine, Video,India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=women-of-shaheen-bagh-in-delhi-india-caught-red-handed-carrying-out-a-prostitution-operation-during-the-lockdown," Women of Shaheen Bagh, in Delhi, India caught red-handed carrying out a prostitution operation during the lockdown		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=bangalore-india-police-commissioner-has-warned-people-to-be-careful-as-incidents-of-thefts-and-kidnappings-will-be-on-the-rise-once-the-nationwide-lockdown-lifts," Bangalore (India) police commissioner has warned people to be careful as incidents of thefts and kidnappings will be on the rise once the nationwide lockdown lifts.		",India
5/6/2020,https://www.poynter.org/?ifcn_misinformation=uk-prime-minister-boris-johnson-met-reporters-after-recovering-from-covid-19," UK Prime Minister Boris Johnson met reporters after recovering from COVID-19.		",India
